Step 1510: PC=10  | LOAD $t0, 44($zero)                 | SP=53 t0=6   t1=10  t2=1   ra=86 
Step 1511: PC=11  | ADD $at, $t0, $t0                   | SP=53 t0=6   t1=10  t2=1   ra=86 
Step 1512: PC=12  | ADD $at, $at, $at                   | SP=53 t0=6   t1=10  t2=1   ra=86 
Step 1513: PC=13  | LOAD $t1, 40($zero)                 | SP=53 t0=6   t1=10  t2=1   ra=86 
Step 1514: PC=14  | ADD $t1, $t1, $at                   | SP=53 t0=6   t1=0   t2=1   ra=86 
Step 1515: PC=15  | LOAD $t1, 0($t1)                    | SP=53 t0=6   t1=24  t2=1   ra=86 
Step 1516: PC=16  | STORE $t1, 56($zero)                | SP=53 t0=6   t1=7   t2=1   ra=86 
Step 1517: PC=17  | LOAD $t0, 44($zero)                 | SP=53 t0=6   t1=7   t2=1   ra=86 
Step 1518: PC=18  | ADDI $t1, $zero, 1                  | SP=53 t0=6   t1=7   t2=1   ra=86 
Step 1519: PC=19  | ADD $t2, $t0, $t1                   | SP=53 t0=6   t1=1   t2=1   ra=86 
Step 1520: PC=20  | STORE $t2, 52($zero)                | SP=53 t0=6   t1=1   t2=7   ra=86 
Step 1521: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=6   t1=1   t2=7   ra=86 
Step 1522: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=7   t1=1   t2=7   ra=86 
Step 1523: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=7   t1=10  t2=7   ra=86 
Step 1524: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=7   t1=10  t2=7   ra=86 
Step 1525: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=7   t1=10  t2=7   ra=86 
Step 1526: PC=26  | ADD $at, $at, $at                   | SP=53 t0=7   t1=10  t2=7   ra=86 
Step 1527: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=7   t1=10  t2=7   ra=86 
Step 1528: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=7   t1=0   t2=7   ra=86 
Step 1529: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=7   t1=28  t2=7   ra=86 
Step 1530: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=7   t1=9   t2=7   ra=86 
Step 1531: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=7   t1=9   t2=7   ra=86 
Step 1532: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=7   t1=9   t2=7   ra=86 
Step 1533: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=7   t1=9   t2=7   ra=86 
Step 1534: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=7   t1=1   t2=7   ra=86 
Step 1535: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=7   t1=1   t2=8   ra=86 
Step 1536: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=7   t1=1   t2=8   ra=86 
Step 1537: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=7   t1=1   t2=8   ra=86 
Step 1538: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=8   t1=1   t2=8   ra=86 
Step 1539: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1540: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1541: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1542: PC=26  | ADD $at, $at, $at                   | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1543: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1544: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=8   t1=0   t2=8   ra=86 
Step 1545: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=8   t1=32  t2=8   ra=86 
Step 1546: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=8   t1=8   t2=8   ra=86 
Step 1547: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=7   t1=8   t2=8   ra=86 
Step 1548: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=7   t1=8   t2=8   ra=86 
Step 1549: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=8   t1=8   t2=8   ra=86 
Step 1550: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=8   t1=1   t2=8   ra=86 
Step 1551: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=8   t1=1   t2=9   ra=86 
Step 1552: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=8   t1=1   t2=9   ra=86 
Step 1553: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=1   t2=9   ra=86 
Step 1554: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=9   t1=1   t2=9   ra=86 
Step 1555: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1556: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1557: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1558: PC=26  | ADD $at, $at, $at                   | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1559: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1560: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=9   t1=0   t2=9   ra=86 
Step 1561: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=9   t1=36  t2=9   ra=86 
Step 1562: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=9   t1=6   t2=9   ra=86 
Step 1563: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=7   t1=6   t2=9   ra=86 
Step 1564: PC=32  | LOAD $t0, 52($zero)                 | SP=53 t0=7   t1=6   t2=9   ra=86 
Step 1565: PC=33  | ADD $at, $t0, $t0                   | SP=53 t0=9   t1=6   t2=9   ra=86 
Step 1566: PC=34  | ADD $at, $at, $at                   | SP=53 t0=9   t1=6   t2=9   ra=86 
Step 1567: PC=35  | LOAD $t1, 40($zero)                 | SP=53 t0=9   t1=6   t2=9   ra=86 
Step 1568: PC=36  | ADD $t1, $t1, $at                   | SP=53 t0=9   t1=0   t2=9   ra=86 
Step 1569: PC=37  | LOAD $t1, 0($t1)                    | SP=53 t0=9   t1=36  t2=9   ra=86 
Step 1570: PC=38  | STORE $t1, 56($zero)                | SP=53 t0=9   t1=6   t2=9   ra=86 
Step 1571: PC=39  | LOAD $t0, 52($zero)                 | SP=53 t0=9   t1=6   t2=9   ra=86 
Step 1572: PC=40  | STORE $t0, 60($zero)                | SP=53 t0=9   t1=6   t2=9   ra=86 
Step 1573: PC=41  | JUMP 42  # (offset=0)               | SP=53 t0=9   t1=6   t2=9   ra=86 
Step 1574: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=9   t1=6   t2=9   ra=86 
Step 1575: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=9   t1=6   t2=9   ra=86 
Step 1576: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=9   t1=1   t2=9   ra=86 
Step 1577: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=9   t1=1   t2=10  ra=86 
Step 1578: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=9   t1=1   t2=10  ra=86 
Step 1579: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=9   t1=1   t2=10  ra=86 
Step 1580: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=10  t1=1   t2=10  ra=86 
Step 1581: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=10  t1=10  t2=10  ra=86 
Step 1582: PC=47  | LOAD $t0, 60($zero)                 | SP=53 t0=10  t1=10  t2=10  ra=86 
Step 1583: PC=48  | LOAD_STACK $ra                      | SP=53 t0=9   t1=10  t2=10  ra=86 
Step 1584: PC=49  | STORE_STACK $t0                     | SP=54 t0=9   t1=10  t2=10  ra=86 
Step 1585: PC=50  | JR $ra                              | SP=53 t0=9   t1=10  t2=10  ra=86 
Step 1586: PC=86  | LOAD_STACK $t0                      | SP=53 t0=9   t1=10  t2=10  ra=86 
Step 1587: PC=87  | LOAD_STACK $at                      | SP=54 t0=9   t1=10  t2=10  ra=86 
Step 1588: PC=88  | STORE $at, 84($zero)                | SP=55 t0=9   t1=10  t2=10  ra=86 
Step 1589: PC=89  | LOAD_STACK $at                      | SP=55 t0=9   t1=10  t2=10  ra=86 
Step 1590: PC=90  | STORE $at, 80($zero)                | SP=56 t0=9   t1=10  t2=10  ra=86 
Step 1591: PC=91  | LOAD_STACK $at                      | SP=56 t0=9   t1=10  t2=10  ra=86 
Step 1592: PC=92  | STORE $at, 76($zero)                | SP=57 t0=9   t1=10  t2=10  ra=86 
Step 1593: PC=93  | LOAD_STACK $at                      | SP=57 t0=9   t1=10  t2=10  ra=86 
Step 1594: PC=94  | STORE $at, 72($zero)                | SP=58 t0=9   t1=10  t2=10  ra=86 
Step 1595: PC=95  | LOAD_STACK $at                      | SP=58 t0=9   t1=10  t2=10  ra=86 
Step 1596: PC=96  | STORE $at, 68($zero)                | SP=59 t0=9   t1=10  t2=10  ra=86 
Step 1597: PC=97  | LOAD_STACK $at                      | SP=59 t0=9   t1=10  t2=10  ra=86 
Step 1598: PC=98  | STORE $at, 64($zero)                | SP=60 t0=9   t1=10  t2=10  ra=86 
Step 1599: PC=99  | STORE $t0, 80($zero)                | SP=60 t0=9   t1=10  t2=10  ra=86 
Step 1600: PC=100 | LOAD $t0, 80($zero)                 | SP=60 t0=9   t1=10  t2=10  ra=86 
Step 1601: PC=101 | ADD $at, $t0, $t0                   | SP=60 t0=9   t1=10  t2=10  ra=86 
Step 1602: PC=102 | ADD $at, $at, $at                   | SP=60 t0=9   t1=10  t2=10  ra=86 
Step 1603: PC=103 | LOAD $t1, 64($zero)                 | SP=60 t0=9   t1=10  t2=10  ra=86 
Step 1604: PC=104 | ADD $t1, $t1, $at                   | SP=60 t0=9   t1=0   t2=10  ra=86 
Step 1605: PC=105 | LOAD $t1, 0($t1)                    | SP=60 t0=9   t1=36  t2=10  ra=86 
Step 1606: PC=106 | STORE $t1, 84($zero)                | SP=60 t0=9   t1=6   t2=10  ra=86 
Step 1607: PC=107 | LOAD $t0, 76($zero)                 | SP=60 t0=9   t1=6   t2=10  ra=86 
Step 1608: PC=108 | ADD $at, $t0, $t0                   | SP=60 t0=6   t1=6   t2=10  ra=86 
Step 1609: PC=109 | ADD $at, $at, $at                   | SP=60 t0=6   t1=6   t2=10  ra=86 
Step 1610: PC=110 | LOAD $t1, 64($zero)                 | SP=60 t0=6   t1=6   t2=10  ra=86 
Step 1611: PC=111 | ADD $t1, $t1, $at                   | SP=60 t0=6   t1=0   t2=10  ra=86 
Step 1612: PC=112 | LOAD $t1, 0($t1)                    | SP=60 t0=6   t1=24  t2=10  ra=86 
Step 1613: PC=113 | LOAD $t0, 80($zero)                 | SP=60 t0=6   t1=7   t2=10  ra=86 
Step 1614: PC=114 | LOAD $at, 64($zero)                 | SP=60 t0=9   t1=7   t2=10  ra=86 
Step 1615: PC=115 | ADD $at, $at, $t0                   | SP=60 t0=9   t1=7   t2=10  ra=86 
Step 1616: PC=116 | ADD $at, $at, $t0                   | SP=60 t0=9   t1=7   t2=10  ra=86 
Step 1617: PC=117 | ADD $at, $at, $t0                   | SP=60 t0=9   t1=7   t2=10  ra=86 
Step 1618: PC=118 | ADD $at, $at, $t0                   | SP=60 t0=9   t1=7   t2=10  ra=86 
Step 1619: PC=119 | STORE $t1, 0($at)                   | SP=60 t0=9   t1=7   t2=10  ra=86 
Step 1620: PC=120 | LOAD $t0, 84($zero)                 | SP=60 t0=9   t1=7   t2=10  ra=86 
Step 1621: PC=121 | LOAD $t1, 76($zero)                 | SP=60 t0=6   t1=7   t2=10  ra=86 
Step 1622: PC=122 | LOAD $at, 64($zero)                 | SP=60 t0=6   t1=6   t2=10  ra=86 
Step 1623: PC=123 | ADD $at, $at, $t1                   | SP=60 t0=6   t1=6   t2=10  ra=86 
Step 1624: PC=124 | ADD $at, $at, $t1                   | SP=60 t0=6   t1=6   t2=10  ra=86 
Step 1625: PC=125 | ADD $at, $at, $t1                   | SP=60 t0=6   t1=6   t2=10  ra=86 
Step 1626: PC=126 | ADD $at, $at, $t1                   | SP=60 t0=6   t1=6   t2=10  ra=86 
Step 1627: PC=127 | STORE $t0, 0($at)                   | SP=60 t0=6   t1=6   t2=10  ra=86 
Step 1628: PC=128 | LOAD $t0, 76($zero)                 | SP=60 t0=6   t1=6   t2=10  ra=86 
Step 1629: PC=129 | ADDI $t1, $zero, 1                  | SP=60 t0=6   t1=6   t2=10  ra=86 
Step 1630: PC=130 | ADD $t2, $t0, $t1                   | SP=60 t0=6   t1=1   t2=10  ra=86 
Step 1631: PC=131 | STORE $t2, 76($zero)                | SP=60 t0=6   t1=1   t2=7   ra=86 
Step 1632: PC=132 | JUMP 62  # (offset=-71)             | SP=60 t0=6   t1=1   t2=7   ra=86 
Step 1633: PC=62  | LOAD $t0, 76($zero)                 | SP=60 t0=6   t1=1   t2=7   ra=86 
Step 1634: PC=63  | LOAD $t1, 72($zero)                 | SP=60 t0=7   t1=1   t2=7   ra=86 
Step 1635: PC=64  | ADDI $t2, $zero, 1                  | SP=60 t0=7   t1=10  t2=7   ra=86 
Step 1636: PC=65  | SUB $t3, $t1, $t2                   | SP=60 t0=7   t1=10  t2=1   ra=86 
Step 1637: PC=66  | BGE $t0, $t3, 133  # (offset=66)    | SP=60 t0=7   t1=10  t2=1   ra=86 
Step 1638: PC=67  | LOAD $at, 64($zero)                 | SP=60 t0=7   t1=10  t2=1   ra=86 
Step 1639: PC=68  | STORE_STACK $at                     | SP=60 t0=7   t1=10  t2=1   ra=86 
Step 1640: PC=69  | LOAD $at, 68($zero)                 | SP=59 t0=7   t1=10  t2=1   ra=86 
Step 1641: PC=70  | STORE_STACK $at                     | SP=59 t0=7   t1=10  t2=1   ra=86 
Step 1642: PC=71  | LOAD $at, 72($zero)                 | SP=58 t0=7   t1=10  t2=1   ra=86 
Step 1643: PC=72  | STORE_STACK $at                     | SP=58 t0=7   t1=10  t2=1   ra=86 
Step 1644: PC=73  | LOAD $at, 76($zero)                 | SP=57 t0=7   t1=10  t2=1   ra=86 
Step 1645: PC=74  | STORE_STACK $at                     | SP=57 t0=7   t1=10  t2=1   ra=86 
Step 1646: PC=75  | LOAD $at, 80($zero)                 | SP=56 t0=7   t1=10  t2=1   ra=86 
Step 1647: PC=76  | STORE_STACK $at                     | SP=56 t0=7   t1=10  t2=1   ra=86 
Step 1648: PC=77  | LOAD $at, 84($zero)                 | SP=55 t0=7   t1=10  t2=1   ra=86 
Step 1649: PC=78  | STORE_STACK $at                     | SP=55 t0=7   t1=10  t2=1   ra=86 
Step 1650: PC=79  | LOAD $t0, 72($zero)                 | SP=54 t0=7   t1=10  t2=1   ra=86 
Step 1651: PC=80  | STORE_STACK $t0                     | SP=54 t0=10  t1=10  t2=1   ra=86 
Step 1652: PC=81  | LOAD $t0, 76($zero)                 | SP=53 t0=10  t1=10  t2=1   ra=86 
Step 1653: PC=82  | STORE_STACK $t0                     | SP=53 t0=7   t1=10  t2=1   ra=86 
Step 1654: PC=83  | LOAD $t0, 64($zero)                 | SP=52 t0=7   t1=10  t2=1   ra=86 
Step 1655: PC=84  | STORE_STACK $t0                     | SP=52 t0=0   t1=10  t2=1   ra=86 
Step 1656: PC=85  | JAL $ra, 1  # (offset=-85)          | SP=51 t0=0   t1=10  t2=1   ra=86 
Step 1657: PC=1   | LOAD_STACK $at                      | SP=51 t0=0   t1=10  t2=1   ra=86 
Step 1658: PC=2   | STORE $at, 40($zero)                | SP=52 t0=0   t1=10  t2=1   ra=86 
Step 1659: PC=3   | LOAD_STACK $at                      | SP=52 t0=0   t1=10  t2=1   ra=86 
Step 1660: PC=4   | STORE $at, 44($zero)                | SP=53 t0=0   t1=10  t2=1   ra=86 
Step 1661: PC=5   | LOAD_STACK $at                      | SP=53 t0=0   t1=10  t2=1   ra=86 
Step 1662: PC=6   | STORE $at, 48($zero)                | SP=54 t0=0   t1=10  t2=1   ra=86 
Step 1663: PC=7   | STORE_STACK $ra                     | SP=54 t0=0   t1=10  t2=1   ra=86 
Step 1664: PC=8   | LOAD $t0, 44($zero)                 | SP=53 t0=0   t1=10  t2=1   ra=86 
Step 1665: PC=9   | STORE $t0, 60($zero)                | SP=53 t0=7   t1=10  t2=1   ra=86 
Step 1666: PC=10  | LOAD $t0, 44($zero)                 | SP=53 t0=7   t1=10  t2=1   ra=86 
Step 1667: PC=11  | ADD $at, $t0, $t0                   | SP=53 t0=7   t1=10  t2=1   ra=86 
Step 1668: PC=12  | ADD $at, $at, $at                   | SP=53 t0=7   t1=10  t2=1   ra=86 
Step 1669: PC=13  | LOAD $t1, 40($zero)                 | SP=53 t0=7   t1=10  t2=1   ra=86 
Step 1670: PC=14  | ADD $t1, $t1, $at                   | SP=53 t0=7   t1=0   t2=1   ra=86 
Step 1671: PC=15  | LOAD $t1, 0($t1)                    | SP=53 t0=7   t1=28  t2=1   ra=86 
Step 1672: PC=16  | STORE $t1, 56($zero)                | SP=53 t0=7   t1=9   t2=1   ra=86 
Step 1673: PC=17  | LOAD $t0, 44($zero)                 | SP=53 t0=7   t1=9   t2=1   ra=86 
Step 1674: PC=18  | ADDI $t1, $zero, 1                  | SP=53 t0=7   t1=9   t2=1   ra=86 
Step 1675: PC=19  | ADD $t2, $t0, $t1                   | SP=53 t0=7   t1=1   t2=1   ra=86 
Step 1676: PC=20  | STORE $t2, 52($zero)                | SP=53 t0=7   t1=1   t2=8   ra=86 
Step 1677: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=7   t1=1   t2=8   ra=86 
Step 1678: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=8   t1=1   t2=8   ra=86 
Step 1679: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1680: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1681: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1682: PC=26  | ADD $at, $at, $at                   | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1683: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=8   t1=10  t2=8   ra=86 
Step 1684: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=8   t1=0   t2=8   ra=86 
Step 1685: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=8   t1=32  t2=8   ra=86 
Step 1686: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=8   t1=8   t2=8   ra=86 
Step 1687: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=9   t1=8   t2=8   ra=86 
Step 1688: PC=32  | LOAD $t0, 52($zero)                 | SP=53 t0=9   t1=8   t2=8   ra=86 
Step 1689: PC=33  | ADD $at, $t0, $t0                   | SP=53 t0=8   t1=8   t2=8   ra=86 
Step 1690: PC=34  | ADD $at, $at, $at                   | SP=53 t0=8   t1=8   t2=8   ra=86 
Step 1691: PC=35  | LOAD $t1, 40($zero)                 | SP=53 t0=8   t1=8   t2=8   ra=86 
Step 1692: PC=36  | ADD $t1, $t1, $at                   | SP=53 t0=8   t1=0   t2=8   ra=86 
Step 1693: PC=37  | LOAD $t1, 0($t1)                    | SP=53 t0=8   t1=32  t2=8   ra=86 
Step 1694: PC=38  | STORE $t1, 56($zero)                | SP=53 t0=8   t1=8   t2=8   ra=86 
Step 1695: PC=39  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=8   t2=8   ra=86 
Step 1696: PC=40  | STORE $t0, 60($zero)                | SP=53 t0=8   t1=8   t2=8   ra=86 
Step 1697: PC=41  | JUMP 42  # (offset=0)               | SP=53 t0=8   t1=8   t2=8   ra=86 
Step 1698: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=8   t2=8   ra=86 
Step 1699: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=8   t1=8   t2=8   ra=86 
Step 1700: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=8   t1=1   t2=8   ra=86 
Step 1701: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=8   t1=1   t2=9   ra=86 
Step 1702: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=8   t1=1   t2=9   ra=86 
Step 1703: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=1   t2=9   ra=86 
Step 1704: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=9   t1=1   t2=9   ra=86 
Step 1705: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1706: PC=24  | LOAD $t0, 52($zero)                 | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1707: PC=25  | ADD $at, $t0, $t0                   | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1708: PC=26  | ADD $at, $at, $at                   | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1709: PC=27  | LOAD $t1, 40($zero)                 | SP=53 t0=9   t1=10  t2=9   ra=86 
Step 1710: PC=28  | ADD $t1, $t1, $at                   | SP=53 t0=9   t1=0   t2=9   ra=86 
Step 1711: PC=29  | LOAD $t1, 0($t1)                    | SP=53 t0=9   t1=36  t2=9   ra=86 
Step 1712: PC=30  | LOAD $t0, 56($zero)                 | SP=53 t0=9   t1=7   t2=9   ra=86 
Step 1713: PC=31  | BGE $t1, $t0, 42  # (offset=10)     | SP=53 t0=8   t1=7   t2=9   ra=86 
Step 1714: PC=32  | LOAD $t0, 52($zero)                 | SP=53 t0=8   t1=7   t2=9   ra=86 
Step 1715: PC=33  | ADD $at, $t0, $t0                   | SP=53 t0=9   t1=7   t2=9   ra=86 
Step 1716: PC=34  | ADD $at, $at, $at                   | SP=53 t0=9   t1=7   t2=9   ra=86 
Step 1717: PC=35  | LOAD $t1, 40($zero)                 | SP=53 t0=9   t1=7   t2=9   ra=86 
Step 1718: PC=36  | ADD $t1, $t1, $at                   | SP=53 t0=9   t1=0   t2=9   ra=86 
Step 1719: PC=37  | LOAD $t1, 0($t1)                    | SP=53 t0=9   t1=36  t2=9   ra=86 
Step 1720: PC=38  | STORE $t1, 56($zero)                | SP=53 t0=9   t1=7   t2=9   ra=86 
Step 1721: PC=39  | LOAD $t0, 52($zero)                 | SP=53 t0=9   t1=7   t2=9   ra=86 
Step 1722: PC=40  | STORE $t0, 60($zero)                | SP=53 t0=9   t1=7   t2=9   ra=86 
Step 1723: PC=41  | JUMP 42  # (offset=0)               | SP=53 t0=9   t1=7   t2=9   ra=86 
Step 1724: PC=42  | LOAD $t0, 52($zero)                 | SP=53 t0=9   t1=7   t2=9   ra=86 
Step 1725: PC=43  | ADDI $t1, $zero, 1                  | SP=53 t0=9   t1=7   t2=9   ra=86 
Step 1726: PC=44  | ADD $t2, $t0, $t1                   | SP=53 t0=9   t1=1   t2=9   ra=86 
Step 1727: PC=45  | STORE $t2, 52($zero)                | SP=53 t0=9   t1=1   t2=10  ra=86 
Step 1728: PC=46  | JUMP 21  # (offset=-26)             | SP=53 t0=9   t1=1   t2=10  ra=86 
Step 1729: PC=21  | LOAD $t0, 52($zero)                 | SP=53 t0=9   t1=1   t2=10  ra=86 
Step 1730: PC=22  | LOAD $t1, 48($zero)                 | SP=53 t0=10  t1=1   t2=10  ra=86 
Step 1731: PC=23  | BGE $t0, $t1, 47  # (offset=23)     | SP=53 t0=10  t1=10  t2=10  ra=86 
Step 1732: PC=47  | LOAD $t0, 60($zero)                 | SP=53 t0=10  t1=10  t2=10  ra=86 
Step 1733: PC=48  | LOAD_STACK $ra                      | SP=53 t0=9   t1=10  t2=10  ra=86 
Step 1734: PC=49  | STORE_STACK $t0                     | SP=54 t0=9   t1=10  t2=10  ra=86 
Step 1735: PC=50  | JR $ra                              | SP=53 t0=9   t1=10  t2=10  ra=86 
Step 1736: PC=86  | LOAD_STACK $t0                      | SP=53 t0=9   t1=10  t2=10  ra=86 
Step 1737: PC=87  | LOAD_STACK $at                      | SP=54 t0=9   t1=10  t2=10  ra=86 
Step 1738: PC=88  | STORE $at, 84($zero)                | SP=55 t0=9   t1=10  t2=10  ra=86 
Step 1739: PC=89  | LOAD_STACK $at                      | SP=55 t0=9   t1=10  t2=10  ra=86 
Step 1740: PC=90  | STORE $at, 80($zero)                | SP=56 t0=9   t1=10  t2=10  ra=86 
Step 1741: PC=91  | LOAD_STACK $at                      | SP=56 t0=9   t1=10  t2=10  ra=86 
Step 1742: PC=92  | STORE $at, 76($zero)                | SP=57 t0=9   t1=10  t2=10  ra=86 
Step 1743: PC=93  | LOAD_STACK $at                      | SP=57 t0=9   t1=10  t2=10  ra=86 
Step 1744: PC=94  | STORE $at, 72($zero)                | SP=58 t0=9   t1=10  t2=10  ra=86 
Step 1745: PC=95  | LOAD_STACK $at                      | SP=58 t0=9   t1=10  t2=10  ra=86 
Step 1746: PC=96  | STORE $at, 68($zero)                | SP=59 t0=9   t1=10  t2=10  ra=86 
Step 1747: PC=97  | LOAD_STACK $at                      | SP=59 t0=9   t1=10  t2=10  ra=86 
Step 1748: PC=98  | STORE $at, 64($zero)                | SP=60 t0=9   t1=10  t2=10  ra=86 
Step 1749: PC=99  | STORE $t0, 80($zero)                | SP=60 t0=9   t1=10  t2=10  ra=86 
Step 1750: PC=100 | LOAD $t0, 80($zero)                 | SP=60 t0=9   t1=10  t2=10  ra=86 
Step 1751: PC=101 | ADD $at, $t0, $t0                   | SP=60 t0=9   t1=10  t2=10  ra=86 
Step 1752: PC=102 | ADD $at, $at, $at                   | SP=60 t0=9   t1=10  t2=10  ra=86 
Step 1753: PC=103 | LOAD $t1, 64($zero)                 | SP=60 t0=9   t1=10  t2=10  ra=86 
Step 1754: PC=104 | ADD $t1, $t1, $at                   | SP=60 t0=9   t1=0   t2=10  ra=86 
Step 1755: PC=105 | LOAD $t1, 0($t1)                    | SP=60 t0=9   t1=36  t2=10  ra=86 
Step 1756: PC=106 | STORE $t1, 84($zero)                | SP=60 t0=9   t1=7   t2=10  ra=86 
Step 1757: PC=107 | LOAD $t0, 76($zero)                 | SP=60 t0=9   t1=7   t2=10  ra=86 
Step 1758: PC=108 | ADD $at, $t0, $t0                   | SP=60 t0=7   t1=7   t2=10  ra=86 
Step 1759: PC=109 | ADD $at, $at, $at                   | SP=60 t0=7   t1=7   t2=10  ra=86 
Step 1760: PC=110 | LOAD $t1, 64($zero)                 | SP=60 t0=7   t1=7   t2=10  ra=86 
Step 1761: PC=111 | ADD $t1, $t1, $at                   | SP=60 t0=7   t1=0   t2=10  ra=86 
Step 1762: PC=112 | LOAD $t1, 0($t1)                    | SP=60 t0=7   t1=28  t2=10  ra=86 
Step 1763: PC=113 | LOAD $t0, 80($zero)                 | SP=60 t0=7   t1=9   t2=10  ra=86 
Step 1764: PC=114 | LOAD $at, 64($zero)                 | SP=60 t0=9   t1=9   t2=10  ra=86 
Step 1765: PC=115 | ADD $at, $at, $t0                   | SP=60 t0=9   t1=9   t2=10  ra=86 
Step 1766: PC=116 | ADD $at, $at, $t0                   | SP=60 t0=9   t1=9   t2=10  ra=86 
Step 1767: PC=117 | ADD $at, $at, $t0                   | SP=60 t0=9   t1=9   t2=10  ra=86 
Step 1768: PC=118 | ADD $at, $at, $t0                   | SP=60 t0=9   t1=9   t2=10  ra=86 
